@relation 'wavelet_glcm_hsv_hu_lbp-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1'

@attribute '0.3  f10+0.291f9+0.287f3+0.286f4+0.268f6...' numeric
@attribute '0.345f1+0.324f26-0.303f29+0.3  f7+0.286f2...' numeric
@attribute '-0.453f5+0.429f18+0.38 f31+0.329f11+0.302f13...' numeric
@attribute 0.554f25-0.453f17+0.289f26-0.245f21+0.244f5... numeric
@attribute 0.518f18+0.462f31+0.348f17-0.301f11-0.292f12... numeric
@attribute 0.693f15-0.648f14-0.284f16+0.078f12-0.061f18... numeric
@attribute -0.91f16+0.407f14+0.043f11-0.038f13-0.037f8... numeric
@attribute -0.704f15-0.629f14-0.291f16-0.083f7-0.066f11... numeric
@attribute '0.47 f7+0.396f10-0.384f8+0.287f5+0.253f18...' numeric
@attribute '0.756f11-0.552f13-0.249f12+0.188f21+0.1  f28...' numeric
@attribute 0.745f21+0.364f28-0.286f11+0.205f26-0.174f7... numeric
@attribute -0.764f12+0.578f13-0.166f8+0.132f11+0.086f7... numeric
@attribute 0.685f7+0.495f8+0.218f26+0.211f9-0.179f1... numeric
@attribute class {Highway,Pasture,Residential,River}

@data
-0.099933,0.582557,-0.169225,-0.084598,0.105745,-1.141734,1.274538,0.6654,0.227616,-0.803673,1.184095,-0.068246,-0.578282,Highway
-0.657694,2.002893,-1.610836,1.132748,0.491594,0.017413,0.502081,1.573789,-0.787908,1.104299,-0.395413,0.773659,0.717242,Highway
3.476089,-3.752243,0.022835,1.272968,-0.149846,1.098422,-1.339183,0.049003,0.107825,0.809097,0.96231,0.646805,-1.578477,Highway
-2.363295,-0.392914,1.442406,-0.560129,1.847102,0.064212,0.374097,1.852979,-0.499247,-0.780964,0.834823,-0.554777,0.590903,Highway
-0.727783,1.20411,0.66396,1.321647,-0.067556,-0.230509,-1.328006,1.034409,-0.158765,-0.715081,-1.276579,-1.364336,-0.312696,Highway
0.25699,1.982123,0.106545,0.685851,-0.713118,-0.986615,1.315257,0.376358,-0.727638,0.975329,0.080498,-0.695827,0.074437,Highway
-0.811485,0.520583,0.783221,0.67208,0.432179,0.253097,1.312416,-0.798529,0.032562,-1.050334,1.365816,1.379438,-0.135851,Highway
-1.174052,1.42542,-0.259104,0.237076,1.175849,0.885081,-1.303911,-0.297459,-0.741691,-0.324056,-0.703261,-0.371866,-0.03596,Highway
10.218311,-7.235666,-0.45436,3.048767,-0.875133,-0.120984,-0.694345,-1.527682,-1.592872,-1.222424,-0.238507,0.113493,0.207632,Highway
-0.301343,2.147036,-1.05809,0.822274,0.131859,0.150148,0.467347,1.637467,-1.087705,0.376161,0.412966,0.604486,0.825965,Highway
0.221187,1.594414,-0.089962,1.566223,-0.555016,-0.971942,1.292267,0.399265,0.61729,0.614575,-0.168631,-0.115559,0.565468,Highway
-2.281122,0.481286,-1.350154,1.568698,2.268195,0.696116,-1.271782,-0.024917,-0.71904,0.031622,1.575138,-0.4977,1.646971,Highway
-0.713996,0.697348,1.242143,0.617459,0.211053,-1.743579,-0.470535,-0.102611,-0.367674,0.992002,-0.105617,0.298761,-0.107681,Highway
-0.014864,0.297922,2.199744,0.378763,-0.616287,-0.927278,1.25706,0.288276,0.373898,-0.560177,-0.175343,-0.983536,0.966274,Highway
-0.230711,1.731636,-0.031837,1.446474,-0.359558,0.329424,1.358689,-0.958033,-0.304712,-0.3551,-0.457117,0.867333,-0.434773,Highway
12.019463,-7.03147,2.1383,1.931298,-0.432098,1.853333,0.50691,0.043416,-2.332992,0.964112,-1.751321,-0.420598,0.230686,Highway
-0.905345,-0.145349,1.102443,-0.217124,1.325382,0.113073,1.336342,-0.771881,0.647871,0.591509,1.176118,-0.125571,-0.763164,Highway
-1.616181,0.301859,-1.18955,0.139044,0.698752,-1.51774,-0.49847,0.008606,0.047094,-0.753707,0.676143,-1.81485,0.008145,Highway
3.416512,-1.945749,-1.514829,1.627547,-0.396703,1.12258,-1.491329,0.042422,0.668097,-0.876514,1.396847,0.654735,-0.184971,Highway
2.757187,-1.748743,-1.408291,0.6039,0.65764,-0.303347,-0.474988,-1.191572,0.938622,0.004778,1.255968,-1.193398,-0.612613,Highway
1.075018,-1.770458,2.210998,0.385951,-2.229014,0.746718,1.392183,-0.965475,3.227737,-1.059923,1.048973,-1.649446,0.514455,Highway
-0.085912,1.285214,-0.119499,0.924682,-1.094052,0.390589,1.387882,-0.950404,-0.213404,-1.86899,0.277407,1.5536,-0.595768,Highway
0.8823,0.483074,-2.09996,1.77377,1.555748,-0.456396,-0.455989,-1.20786,0.610746,-0.938421,-0.500609,0.312929,-0.627689,Highway
-1.342508,-0.25924,-0.376505,-0.36931,-0.644257,-1.162253,1.308052,0.571673,0.018735,0.951965,0.582178,0.863336,-0.110794,Highway
-1.437719,-0.129365,-0.845019,0.270841,1.782256,0.732961,-1.191573,-0.033374,0.535602,0.261728,0.846329,-0.034585,0.067925,Highway
3.065113,-0.822422,0.569205,2.320688,2.249659,1.426025,0.550813,0.465366,1.127819,-0.635507,-0.735809,-0.749639,-0.441548,Highway
-2.491578,-0.948888,-2.469906,0.946916,1.733624,-0.505031,-0.338154,-1.089372,0.212276,0.949378,-0.331561,0.203802,0.267375,Highway
-0.831775,0.30459,1.804997,-0.305474,0.835456,0.996611,-1.385914,-0.235018,-0.14959,0.046337,0.57224,0.433365,-0.201334,Highway
-0.704474,1.563857,1.71251,1.060754,0.446097,-1.105422,1.292773,0.456934,-1.007819,-0.217069,0.346449,-0.240356,0.129669,Highway
1.347254,-1.846508,-1.796888,0.550049,-1.018882,-0.946088,1.290312,0.689532,0.985157,0.826444,0.82113,-0.501981,-1.00455,Highway
6.921516,-2.717732,-1.356075,1.321405,1.894758,-0.580037,-0.610995,-1.390213,-0.98745,-1.301098,-0.66617,0.811148,-1.578437,Highway
-0.326432,0.537047,-3.103801,1.808137,0.155434,0.90054,-1.11474,-0.036833,0.021238,0.027891,-0.10841,-0.863948,-0.320393,Highway
0.030832,-0.449547,0.37311,0.514591,-0.611174,1.126268,-1.285578,-0.252945,2.987923,0.307744,0.296564,0.975859,0.57725,Highway
-1.09576,1.083074,-0.202375,1.662298,0.555984,0.195284,0.487287,1.792875,0.77629,-1.032319,-0.437912,0.696187,0.494297,Highway
-1.808529,0.494439,0.903884,1.511168,0.405108,-0.316872,-0.275663,-1.5142,-0.325593,2.051616,-0.590571,0.040179,-0.431032,Highway
-1.771308,-1.513873,-0.519217,-1.783129,1.470116,0.021278,1.2769,-0.772098,1.465413,0.544719,0.63057,0.418056,-0.126139,Highway
0.072974,2.118152,-1.180542,0.625531,0.113067,-0.378919,-0.540373,-1.622447,-0.395299,-0.715625,-1.234809,1.189214,-0.382277,Highway
-0.129449,0.952817,-1.666574,0.724086,0.137379,-0.387257,-1.143512,1.100347,0.199205,0.602809,-0.68723,-0.68921,-0.259014,Highway
9.981139,-7.46888,1.132893,2.990378,-1.789986,-1.596731,-0.719275,-0.043743,-1.780998,0.138685,0.187313,0.022147,0.462805,Highway
-0.775947,1.695707,1.470512,2.374988,-0.49463,1.223903,-1.255581,-0.345294,-0.306942,0.045715,0.073374,-0.824065,0.777181,Highway
2.307846,-1.237443,-2.747587,1.216102,1.211168,-0.522281,-1.178777,1.306484,-0.155862,0.500489,0.069086,-0.024953,-0.844991,Highway
0.060181,1.887617,-0.922533,0.2614,-0.531415,-0.262235,-0.564387,-1.582903,-0.73091,-0.455888,0.124789,1.022772,-0.624564,Highway
-1.227651,1.878853,-1.013989,1.208497,0.60304,-0.450888,-1.181168,1.05215,-1.134644,0.815677,-0.311282,0.042694,0.693369,Highway
6.512428,-2.941348,-1.607435,2.118619,-1.577018,-0.091519,-0.505773,-1.54865,-0.766145,0.474361,-0.1746,0.19811,-0.217436,Highway
-0.447257,1.211741,-0.808374,0.590724,-0.785541,1.564504,0.587196,0.231051,0.408606,1.308106,-0.111047,0.875456,0.216052,Highway
-1.317025,1.363727,-0.03194,1.642455,1.6184,1.443724,0.48475,0.408254,-0.307736,-0.732355,-0.172897,0.527567,0.29195,Highway
1.741402,2.055123,-2.013473,0.610764,1.185279,0.078588,0.46681,1.618452,0.711239,-0.812263,-0.652432,-0.010505,0.23153,Highway
10.532925,-5.64689,-0.40338,2.356638,0.0791,-0.395831,-1.476,1.257963,-0.121939,-0.266326,-1.427661,0.458911,0.691988,Highway
-0.516448,1.018669,-0.742023,1.109189,0.617996,-0.435932,-1.232594,1.227693,1.726873,-0.461985,-0.649992,0.285378,-0.225428,Highway
-1.276919,1.300606,-0.878427,1.901394,-0.927394,-1.443989,-0.383299,-0.059055,-0.300855,1.046883,-0.437933,-0.639026,-0.172926,Highway
-1.040711,-0.692233,3.419013,0.09625,1.039891,-1.815097,-0.528095,-0.183223,1.083369,0.578977,-0.095937,0.457149,0.656181,Highway
2.369321,1.460308,0.065642,0.039487,-0.836345,-0.389727,-1.344906,0.911198,1.059746,1.000299,-1.23547,-0.022543,0.395717,Highway
0.242812,0.85369,0.724043,0.400176,-1.015693,0.408867,1.424114,-1.06563,0.118741,0.30682,-0.249268,0.876584,-0.360867,Highway
1.977767,1.053027,-0.563363,0.519497,-0.058973,0.141241,0.553821,1.773332,0.761202,0.246508,-0.383758,0.702425,-0.456258,Highway
1.963115,-0.651465,-0.853288,1.277756,0.00758,-1.646784,-0.450636,-0.033592,1.920376,0.695597,0.630205,0.790458,1.228322,Highway
-1.842518,0.939582,-1.959504,1.046881,1.48257,1.289257,0.479184,0.419207,-0.559325,-0.390717,-0.552307,0.016372,0.044286,Highway
1.667141,1.74521,1.936914,-0.1324,-0.45993,1.89808,0.53771,0.323956,0.402042,-1.626228,-1.43011,2.304628,-1.234657,Highway
2.359835,-1.026619,-0.029886,2.923261,-1.084747,-0.165169,-0.304045,-1.625907,1.75647,1.336262,-2.156257,0.774723,-0.068235,Highway
-1.691073,-0.37242,-0.246883,0.394445,-0.309404,0.298108,1.276851,-0.844394,0.46614,-0.219926,0.613794,-0.259225,0.209205,Highway
-0.307006,0.541784,-0.704742,-0.337593,-1.625131,-1.44441,-0.601386,-0.060408,1.160876,-0.679342,1.365501,-0.833967,0.298552,Highway
-2.402867,0.021562,0.527344,0.653904,-0.320622,-1.560853,-0.550377,-0.092022,-1.123372,0.075131,0.503477,-0.34716,0.976721,Highway
-1.607319,0.90743,0.465534,1.377136,1.819365,0.778434,-1.121477,-0.2479,-0.254475,1.282838,0.133694,-0.132183,0.768626,Highway
-0.275911,1.665429,1.513359,2.163102,0.578919,1.051179,-1.248211,-0.234494,0.611485,-0.322275,-0.788787,-0.0321,-0.788626,Highway
-0.067651,1.529593,1.403039,0.636661,-0.14244,-0.351337,-0.519731,-1.693486,0.748617,-0.789613,-0.430835,2.094404,-0.831421,Highway
-1.421559,0.107132,-0.010294,1.094758,1.401876,-1.152413,1.265982,0.719926,0.27296,1.193561,1.009169,-0.635088,-0.607567,Highway
0.511905,1.787084,-2.277248,0.706052,0.321775,0.851462,-1.091411,-0.212156,-0.572727,1.161018,-0.060964,-0.332535,-0.721075,Highway
-0.48819,0.233448,-0.57792,2.129871,-2.455623,0.082152,-0.476305,-1.427772,0.398434,-0.241824,-0.209915,-1.100492,-0.987713,Highway
10.286282,-7.734239,1.437424,3.346793,-1.521017,-1.402445,-0.65668,-0.128716,-1.951363,-0.123208,0.041991,-1.541163,0.819281,Highway
-1.885605,-0.650681,0.658481,-0.43018,1.739369,-1.408719,1.318538,0.52963,0.187603,1.654211,-0.544572,0.757462,-0.164398,Highway
-2.194544,0.13178,-2.190781,-1.029753,2.252887,-0.641363,-1.205712,1.146179,-0.479935,-0.027505,-0.01469,-0.448101,0.31204,Highway
-1.238963,0.562558,0.732446,1.970937,1.876665,0.126664,1.303072,-0.830081,0.674558,0.521806,-0.322562,0.467237,0.658373,Highway
-0.037709,1.231381,-1.263751,0.342546,-0.717781,0.210691,0.538301,1.679346,0.758644,0.87352,-0.026638,0.249129,-0.305612,Highway
0.983433,2.021313,-0.89575,-0.317401,-0.145872,1.663508,0.487018,0.170974,0.060246,0.00334,0.009386,-0.575322,0.184571,Highway
-1.864898,0.236264,-1.278789,1.474737,1.048335,-1.504164,-0.420194,0.056004,0.907177,0.459533,0.858346,-0.611152,1.094413,Highway
6.463571,-1.649149,-0.088019,1.438583,0.549905,-1.839315,-0.54946,-0.090487,0.392636,-1.027816,-0.882307,-0.004186,-0.347929,Highway
-1.580125,0.449707,-0.873823,0.581577,1.114058,0.769077,-1.126133,-0.173892,0.208135,0.997565,-0.122974,0.258593,0.136697,Highway
-0.769564,1.107478,-2.937945,1.157975,-0.570478,-0.375124,-1.075898,1.018299,-0.516188,1.627812,-0.871366,0.148841,0.764825,Highway
0.782793,0.804677,-0.898055,1.598582,-0.867205,-0.182594,-0.513752,-1.379633,-0.210462,-0.515194,0.414233,0.609062,-1.080173,Highway
4.434075,1.063175,-0.323866,-0.285893,-1.040103,-1.623744,-0.54374,-0.402046,1.712897,-0.166248,-0.394383,-0.296083,1.288895,Highway
7.433694,-4.575954,-2.291161,2.174758,-1.899388,-0.099785,-0.4061,-1.471356,-0.201497,0.433567,-0.366619,-1.219883,-0.749486,Highway
3.678258,-2.389866,-0.172311,2.596989,-2.137477,1.44596,-1.384494,0.05,0.574392,-0.604532,0.93427,-1.433414,-1.328153,Highway
0.394596,-0.557549,-1.802417,1.081354,1.956451,0.04941,1.218084,-0.749738,0.228075,1.501816,0.319401,0.233998,0.638453,Highway
-0.055761,0.553815,3.112877,1.214782,-0.381443,-1.690899,-0.605626,-0.205963,0.518718,-0.361328,0.294313,0.470627,1.040141,Highway
-0.507761,2.134098,-0.809311,1.570602,-0.121024,-1.123934,1.275898,0.446067,-0.429,-1.078969,-0.75715,0.757672,0.159964,Highway
3.490974,0.908949,-0.801564,1.250004,0.375523,-1.120379,1.339221,0.396244,0.969245,1.140479,-0.445232,-0.285891,0.018638,Highway
0.125349,1.295946,-0.198219,0.965626,-0.238438,-0.370667,-1.165762,1.142487,0.250632,1.540913,-0.461384,0.306803,-0.262576,Highway
-0.383792,0.8942,1.155941,-0.261266,1.355621,0.212614,1.287147,-0.983219,-0.199464,0.067974,0.61297,-0.536531,-0.068875,Highway
-1.189688,1.513266,-1.821558,1.470748,0.920757,0.854059,-1.227772,-0.19432,-0.514467,-0.328131,-0.341622,-0.096617,0.605809,Highway
0.676968,1.886759,-1.090372,1.587365,-0.375408,-0.229746,-1.216244,1.076366,0.267208,0.098435,0.033404,-0.487548,0.358756,Highway
-1.203331,0.424134,-0.022434,0.907769,-0.002863,-0.405672,-1.347455,1.269546,0.183539,-0.079228,0.316603,-0.270356,0.266958,Highway
-3.382251,-1.593444,-0.508079,-0.550643,1.726569,-1.277258,1.117995,0.677864,-0.162429,-0.339148,1.016779,0.359918,1.080877,Highway
2.851535,-0.390953,2.950274,0.646615,-0.93221,-0.021618,-0.549347,-1.815001,2.038831,-0.03434,0.70606,-1.053023,1.154923,Highway
2.081803,-1.161471,-1.644029,2.623424,-1.750704,-1.46091,-0.468575,0.008995,1.440805,0.273903,0.402007,1.096009,1.202123,Highway
-1.81849,-0.789716,-0.117245,-0.183711,1.215443,-0.593882,-1.271669,1.174977,0.014367,0.293478,-0.919078,0.470692,-0.068843,Highway
-2.352221,-1.085589,-0.982812,0.325524,2.514927,0.598651,-1.12319,-0.041153,0.726341,0.46549,-0.339316,0.197019,0.231788,Highway
3.36754,1.407935,-0.391896,0.533285,-0.712974,1.687098,0.590252,0.105962,0.87276,1.011414,-0.242019,0.077495,0.451016,Highway
1.204217,0.57919,-0.698378,1.136845,-2.62448,1.322703,-1.345236,-0.313628,0.417375,0.709567,-0.053688,1.617858,-0.248064,Highway
9.015088,-5.026142,-0.737819,2.595191,-0.324407,-0.2404,-0.513394,-1.544987,-0.51275,0.394454,-1.031435,-0.069497,-0.666416,Highway
-1.455569,-0.704431,-0.621027,-1.584259,0.405887,0.87174,-1.281407,-0.194014,-0.229441,0.676983,0.461326,-0.052787,-0.343067,Highway
-0.523469,1.383593,0.429362,0.847108,0.056693,1.501127,0.617799,0.239498,0.368713,1.35414,-0.564225,1.423281,-0.315217,Highway
-0.771274,1.157109,0.282193,1.434846,-0.217129,-0.291402,-0.457451,-1.520735,0.655652,0.000507,-0.855432,0.877902,-0.704275,Highway
3.736733,-4.030067,-0.391242,1.200618,1.653387,1.501863,0.454183,0.64488,1.618173,-1.039658,0.034084,-0.117834,-0.267289,Highway
9.638322,-4.620417,2.87029,1.282529,0.702221,-0.528374,-1.426169,1.096709,-1.771108,0.947563,-1.793816,0.036812,-0.385855,Highway
2.607666,0.564635,-1.586071,-0.037871,0.407388,0.127733,1.359989,-0.927137,-0.195308,0.261256,-0.537344,0.679883,-1.445165,Highway
-2.800834,-0.533283,0.924301,0.331047,3.794244,1.053858,0.431785,0.507258,0.315324,0.216644,0.683998,0.171428,0.750098,Highway
-1.999447,0.11742,1.924096,1.219993,0.849951,-1.789795,-0.489397,-0.029942,-0.157841,0.245654,-0.027018,0.856506,0.337577,Highway
-1.22292,1.5231,-0.425164,1.87185,2.464552,-1.749642,-0.438445,-0.086225,-0.566492,-0.235401,-1.102306,-0.158669,0.402238,Highway
-1.976628,0.057429,-0.679614,0.852807,0.695659,-0.382643,-1.241332,1.190293,0.233624,0.066639,0.38879,-0.430835,0.391324,Highway
-1.138792,-0.334123,2.627793,-1.319003,-1.16016,0.449156,1.382432,-1.249099,-1.108405,0.702374,0.068211,-0.841678,0.09627,Highway
-0.877542,0.791918,-0.490982,1.64674,0.010392,-1.203166,1.343649,0.661883,-0.326692,-0.497955,-0.657033,1.638233,-0.88926,Highway
-1.697767,-0.550729,1.141112,-0.701782,-0.576291,-1.134142,1.320643,0.386495,-0.712501,1.380168,-0.443215,0.027712,0.05677,Highway
-2.766455,-0.706049,1.441542,-0.134051,1.608805,-1.230643,1.184988,0.578095,-0.502733,-0.556062,1.327989,-0.282279,0.913024,Highway
-1.912947,0.495271,-0.711146,1.106667,0.734206,-1.212531,1.278248,0.574905,0.410192,-0.564337,-0.733489,1.232224,0.233117,Highway
-0.915796,-0.43302,-0.735305,1.208316,0.362366,1.493009,0.57221,0.556316,0.369275,0.388507,0.167376,-0.636956,-1.238576,Highway
0.355069,2.031386,0.133791,0.456582,-0.173278,1.690791,0.485132,0.246143,-0.203061,0.837859,0.284843,-0.398958,0.169031,Highway
-0.977238,0.463146,-0.167202,1.260484,-0.451292,-1.01924,1.312889,0.53765,0.892224,0.730658,0.328869,0.054403,-0.181255,Highway
-0.749347,-0.273164,-1.170846,-0.223217,0.365011,-1.814851,-0.417424,-0.037711,0.536494,0.713631,-1.052697,0.631729,-0.834407,Highway
-1.017322,-0.435894,2.228101,-0.78052,2.744825,1.225624,0.601871,0.320729,1.930917,0.880381,-0.564939,-0.270361,-0.676442,Highway
3.320347,-0.834717,-1.522774,1.229096,-0.071393,-0.20813,-0.40347,-1.377212,1.328456,0.504402,0.636187,-0.366379,0.00541,Highway
0.630615,1.21659,0.582861,0.730141,-0.073967,1.123165,-1.315739,-0.136474,1.287026,-0.414818,0.661216,-0.344899,-0.916713,Highway
-2.476789,-0.549619,0.898164,-0.180173,1.672039,1.472517,0.378145,0.579748,-0.272518,-1.239193,1.179822,0.480672,0.552644,Highway
-1.735434,-0.056382,-1.676269,1.468592,-0.216469,-1.468074,-0.404026,0.052741,0.497295,0.414966,0.43674,-0.305456,0.345974,Highway
-3.956178,-1.563213,-2.252802,0.94273,1.527302,1.206054,0.41063,0.583223,-0.621218,-0.299869,-0.225497,0.770888,0.451319,Highway
-2.516508,0.315957,0.925984,0.473934,2.498369,1.216139,0.470435,0.279295,-1.066342,1.115802,0.389295,0.410368,0.933658,Highway
-2.296966,-1.82672,-1.472789,-0.539562,-0.530648,0.317651,1.202779,-0.729745,0.905348,0.037989,0.558981,-0.516514,0.425691,Highway
1.188721,-0.333908,-0.419617,1.328904,-2.195982,-1.632626,-0.665184,0.051115,1.132127,-1.531221,0.538762,1.493359,-0.262598,Highway
-0.316948,-0.917073,-0.815091,1.079785,0.896292,0.131183,0.497043,1.811804,1.65988,0.218934,0.140819,-0.272614,0.013726,Highway
-0.070112,1.965336,0.777005,0.09986,2.287194,1.381514,0.529743,0.283257,-0.36462,-0.567389,-1.12262,-0.679021,-1.034893,Highway
0.554553,-2.128104,-2.681143,-0.626222,1.263617,0.060209,1.275946,-0.632049,0.498451,0.566995,0.113464,-0.772065,-0.454199,Highway
-2.665658,-1.400931,2.733178,-1.143023,1.852528,-1.310202,1.27511,0.422732,0.124701,0.656631,0.322409,-0.969306,0.403312,Highway
-1.100248,0.999164,-0.595936,2.306201,0.267862,-1.059176,1.230807,0.603287,-0.366247,0.099555,0.310922,0.59228,0.401184,Highway
5.563443,-0.808461,-1.638058,1.105008,1.038438,-0.463383,-1.384198,1.207413,0.588755,-0.711832,0.119314,0.165784,0.497338,Highway
-1.322705,-0.122261,0.135596,-0.382098,0.902891,1.482191,0.493231,0.332775,0.508108,-0.077559,-0.32036,-0.09539,-0.055463,Highway
-1.244377,0.345991,-1.451413,0.979091,0.709385,0.12128,0.412872,1.8928,-0.431388,-0.05916,1.373218,0.444711,0.272259,Highway
8.544036,-4.43154,-1.534972,2.783788,0.937328,0.251087,1.267663,-0.722146,-1.195928,-0.44258,0.207392,-0.383134,-0.632428,Highway
-1.583606,-0.285664,-0.772309,0.07553,1.252784,-1.756161,-0.330842,-0.072731,1.111469,1.292021,-0.835053,-0.112485,-0.002155,Highway
-2.11992,0.252482,-1.494418,0.019565,1.638825,-1.701685,-0.414362,0.055337,-0.235982,0.915195,0.666673,-0.119689,0.345775,Highway
2.046232,3.233846,-0.237332,-0.678316,0.468989,-1.30691,1.379379,0.265251,0.713595,-0.226162,-1.369427,0.470101,-0.292555,Highway
-2.342836,-1.374457,-0.400879,-0.411325,1.340906,1.337599,0.474382,0.476948,0.846108,-0.094406,-0.213176,0.063718,-0.080929,Highway
-1.848889,-2.450693,2.275604,-3.582298,1.447219,-0.027853,0.437492,1.715398,0.480693,0.395908,-0.147429,-0.447873,-0.185934,Highway
0.444021,-0.854391,-0.199915,2.011602,-1.185971,-0.960574,1.356862,0.601512,1.83413,0.552422,0.402226,0.427245,0.013359,Highway
1.117673,1.507842,-0.806032,1.132356,0.203081,0.281479,1.414728,-0.898811,-0.097137,-0.258387,-0.795204,0.326596,-1.284289,Highway
8.506582,-3.220536,-0.267434,1.19112,0.5431,-0.404234,-0.570376,-1.770729,0.160466,-0.627343,-0.869214,1.283218,1.044152,Highway
-0.66758,0.542636,2.067052,0.57413,-1.041232,-1.658385,-0.382573,-0.178159,0.956851,1.613742,-0.498092,0.191407,-0.47623,Highway
2.991606,0.266416,-2.808282,0.82244,-1.434349,1.190386,-1.328976,-0.25108,1.120664,-0.453388,0.229347,0.18521,1.085909,Highway
11.376614,-7.059731,3.404728,1.944066,0.40835,-1.687128,-0.759485,-0.316141,-2.638551,-1.177479,-0.524897,-1.293889,0.702038,Highway
1.052439,-0.296368,-1.800191,2.25386,0.819554,-1.654782,-0.497204,0.257308,0.345767,-0.267986,0.603629,-0.071498,-0.817306,Highway
-1.02058,-0.515903,0.474401,0.957404,1.036335,0.232017,1.300436,-0.786344,0.8559,0.69073,0.005849,-0.908661,-0.24334,Highway
-0.468364,0.032907,-0.846043,0.63636,-1.364064,-0.979685,1.275492,0.563197,0.603466,0.242817,0.795788,0.848667,0.398085,Highway
6.400757,-2.071301,-0.402849,1.627484,-0.324212,-0.228583,-0.431112,-1.53431,0.081912,0.763845,0.400386,0.176847,-0.035424,Highway
-0.330904,1.449713,-1.295735,1.849435,1.392124,0.825319,-1.077089,-0.168519,0.872528,0.666442,-0.033701,-0.076559,0.682183,Highway
0.484801,2.643567,-1.912844,0.032524,0.002776,0.174417,0.458312,1.628338,-0.005498,-0.939934,-0.923518,0.284608,0.123318,Highway
-1.921619,0.604256,-0.662793,0.814463,0.426888,0.241608,1.226241,-0.706667,-0.503721,0.032793,1.397211,0.557651,0.440373,Highway
0.898917,1.378978,0.515858,0.876879,0.367651,0.992773,-1.226661,-0.404992,1.669249,0.097985,-1.459425,-0.209416,-0.159627,Highway
-0.962768,2.155748,-0.835542,2.772998,-1.130004,-0.790933,1.240515,0.502445,0.126026,-0.844789,0.655473,-0.207173,0.746332,Highway
-1.722828,1.147202,-0.616388,1.248606,2.248223,-0.440395,-0.459275,-1.168791,-0.875028,0.527484,1.198042,-0.607039,0.419804,Highway
-2.459413,0.28856,-0.709252,1.13646,0.791929,-1.1455,1.203512,0.573945,-0.57817,1.133161,0.450348,0.461018,0.768432,Highway
0.878485,1.308165,-1.793104,1.545054,-0.095725,0.95483,-1.141678,-0.269049,0.840457,0.433695,-0.788356,0.009471,0.039763,Highway
1.640334,-1.132193,-1.652522,2.361005,0.110491,-0.965875,1.23743,0.698455,0.421432,0.787597,0.868872,-0.745669,-0.200532,Highway
-1.881444,0.563392,0.643181,1.924602,0.175676,-0.202004,-0.469945,-1.419938,-0.746831,0.227142,0.355188,-0.075485,0.684523,Highway
-1.213844,0.880709,-0.032248,0.483375,-0.472902,-1.236553,1.357576,0.541496,-0.450456,0.292679,-0.866871,1.039373,-0.489819,Highway
9.390412,-5.649261,-0.038907,1.696564,1.617312,0.108419,0.412668,1.865992,-1.164003,0.046035,-0.027036,-0.759542,0.202594,Highway
-0.465099,1.932484,-0.340895,1.903675,0.508864,0.138955,0.420311,1.832059,-1.059898,-0.450748,0.449921,0.118072,0.449553,Highway
-2.07388,1.004319,-0.762188,1.844421,0.662873,1.411061,0.488991,0.372936,-0.780131,0.776036,0.119849,0.058186,0.366608,Highway
8.663405,-6.177064,0.304849,4.212183,0.327204,0.417357,1.302395,-0.789056,-0.911555,0.028729,-0.108085,-0.453754,0.373438,Highway
4.066927,-2.320066,-3.458456,1.573958,-0.135904,1.520278,0.462432,0.606478,0.214114,-0.127815,0.102314,-0.16343,-0.782862,Highway
-0.344961,-0.29078,0.7871,1.275264,0.591084,-1.141566,1.36316,0.567738,2.496406,-1.062809,-0.616729,0.658798,0.394761,Highway
4.503145,-2.817589,-0.251825,0.176222,1.218259,0.951336,-1.49091,-0.077158,1.660371,-1.305286,0.164883,-0.118829,-0.188334,Highway
0.169471,-0.835834,-4.172014,-0.532801,-0.783015,1.552871,0.424714,0.453392,-0.064696,-1.061369,-0.411193,-0.985279,-0.268317,Highway
0.375391,-0.586727,1.663611,1.309673,0.356215,-0.292233,-1.245562,1.371384,1.703853,0.370609,0.797507,-1.068622,-1.671561,Highway
1.415378,2.42841,0.58605,0.556533,0.468922,0.154961,0.574031,1.649705,0.907604,0.268423,-0.504677,-0.184565,-0.485064,Highway
-2.084682,0.809027,-0.924244,1.541187,2.409186,1.198165,0.40887,0.417536,-0.684937,-0.037284,0.548377,-0.130588,1.321633,Highway
-0.941257,0.37092,-0.362635,1.093425,0.733744,0.969395,-1.313995,-0.065064,0.813088,-0.485004,0.933185,-0.174019,0.351287,Highway
1.719849,0.565539,-2.027223,0.801983,0.005072,-1.397605,-0.436328,-0.108186,0.82142,-0.220301,-0.070832,-2.623148,-0.099075,Highway
-0.961362,0.613507,1.615292,1.468791,0.781191,-0.305284,-0.418158,-1.489527,-0.323307,0.72938,0.027282,0.321057,-0.153167,Highway
-2.469608,0.485896,0.281048,1.805561,2.063724,-1.179947,1.231935,0.528966,0.269214,-0.168171,-0.942933,-0.348711,0.163307,Highway
-1.639425,1.388283,-0.091367,1.676661,1.314277,-1.625685,-0.447649,-0.073296,-0.880351,0.677576,0.201142,-0.057439,0.96092,Highway
